Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,JINDALSTEL.NS,JSWSTEEL.NS,RATNAMANI.NS,SAIL.NS,TATASTEEL.NS,JINDALSTEL.NS,JSWSTEEL.NS,RATNAMANI.NS,SAIL.NS,TATASTEEL.NS,JINDALSTEL.NS,JSWSTEEL.NS,RATNAMANI.NS,SAIL.NS,TATASTEEL.NS,JINDALSTEL.NS,JSWSTEEL.NS,RATNAMANI.NS,SAIL.NS,TATASTEEL.NS,JINDALSTEL.NS,JSWSTEEL.NS,RATNAMANI.NS,SAIL.NS,TATASTEEL.NS,JINDALSTEL.NS,JSWSTEEL.NS,RATNAMANI.NS,SAIL.NS,TATASTEEL.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-12,233.52906799316406,55.421146392822266,76.06427001953125,39.509769439697266,22.132061004638672,238.64999389648438,62.39500045776367,82.53333282470703,49.29999923706055,28.844100952148438,246.1999969482422,65.30000305175781,83.73332977294922,52.0,30.249387741088867,236.3000030517578,61.79999923706055,82.53333282470703,48.150001525878906,28.710718154907227,244.1999969482422,65.30000305175781,83.73332977294922,51.5,29.906402587890625,2006192,11401430,310.0,36562970,69624927
2013-09-13,237.7652130126953,56.23387908935547,75.57274627685547,39.42962646484375,21.806753158569336,241.35000610351562,63.310001373291016,82.0,49.20000076293945,28.420133590698242,242.75,63.99500274658203,84.0,50.25,29.134685516357422,235.0,61.415000915527344,81.53333282470703,48.75,28.23911476135254,238.0,61.97999954223633,81.53333282470703,49.54999923706055,28.829809188842773,1521236,10154830,865.0,19988770,76520957
2013-09-16,238.5532989501953,58.05474853515625,75.60346221923828,38.90870666503906,21.31695556640625,242.14999389648438,65.36000061035156,82.03333282470703,48.54999923706055,27.78179931640625,248.75,67.5,83.33333587646484,50.599998474121094,29.234722137451172,238.25,63.189998626708984,82.0,47.099998474121094,27.576961517333984,246.5,64.80000305175781,82.0,50.20000076293945,29.01082992553711,1756330,16427330,1723.0,20083845,58291817
2013-09-17,243.77459716796875,58.769779205322266,75.23481750488281,39.91047668457031,21.068405151367188,247.4499969482422,66.16500091552734,81.63333129882812,49.79999923706055,27.457868576049805,250.5,66.79000091552734,83.96666717529297,49.95000076293945,27.862783432006836,239.75,64.0999984741211,81.36666870117188,48.25,27.14346694946289,243.10000610351562,65.55999755859375,83.96666717529297,48.5,27.63888931274414,2773667,12238320,589.0,19830495,77234229
2013-09-18,245.40008544921875,59.23164749145508,75.17337036132812,39.22927474975586,21.21461296081543,249.10000610351562,66.68499755859375,81.56666564941406,48.95000076293945,27.64841651916504,252.89999389648438,67.0999984741211,84.0,50.150001525878906,27.805618286132812,245.5,65.80999755859375,81.33333587646484,48.45000076293945,27.21015739440918,249.89999389648438,66.87999725341797,83.56666564941406,49.79999923706055,27.619834899902344,2329326,7737790,2298.0,11857510,36175264
2013-09-19,255.94114685058594,64.14801788330078,76.18714904785156,40.83209991455078,22.705921173095703,259.79998779296875,72.22000122070312,82.66666412353516,50.95000076293945,29.591999053955078,264.6000061035156,73.30000305175781,83.23332977294922,51.45000076293945,29.86829376220703,248.75,68.22000122070312,81.56666564941406,50.04999923706055,28.391550064086914,254.0,68.5,81.5999984741211,50.70000076293945,28.591625213623047,5744048,17054960,1491.0,24052680,77990985
2013-09-20,256.8770751953125,65.96443176269531,75.57274627685547,41.87394332885742,21.9310245513916,260.75,74.26499938964844,82.0,52.25,28.58209991455078,266.0,74.69999694824219,82.66666412353516,53.0,29.563417434692383,252.0500030517578,69.53499603271484,81.36666870117188,49.70000076293945,28.115257263183594,258.6000061035156,72.11000061035156,81.36666870117188,50.70000076293945,29.534835815429688,4578762,18026610,451.0,35045520,86423494
2013-09-23,249.19290161132812,64.79641723632812,75.54200744628906,42.19450759887695,21.455854415893555,252.9499969482422,72.94999694824219,81.96666717529297,52.650001525878906,27.962820053100586,262.79998779296875,73.8499984741211,82.03333282470703,53.70000076293945,28.94413948059082,251.3000030517578,71.62999725341797,80.66666412353516,52.04999923706055,27.705581665039062,257.8999938964844,73.05000305175781,81.33333587646484,52.5,28.38202476501465,2008077,11124260,2988.0,31090115,47097369
2013-09-24,244.11940002441406,65.99996948242188,74.95833587646484,42.03422164916992,21.386402130126953,247.8000030517578,74.30500030517578,81.33333587646484,52.45000076293945,27.872310638427734,251.85000610351562,74.87999725341797,81.66666412353516,53.0,28.315332412719727,243.0,72.20500183105469,80.0,51.95000076293945,27.63888931274414,249.0,72.30000305175781,80.66666412353516,52.099998474121094,27.77227210998535,1881522,13600530,5344.0,26779190,41904896
2013-09-25,241.36099243164062,67.27013397216797,74.31318664550781,41.83386993408203,21.280406951904297,245.0,75.73500061035156,80.63333129882812,52.20000076293945,27.734163284301758,250.1999969482422,76.19999694824219,81.23332977294922,52.75,28.124784469604492,241.10000610351562,73.0,80.03333282470703,51.349998474121094,27.272085189819336,248.8000030517578,73.80500030517578,80.03333282470703,52.29999923706055,28.010456085205078,1541831,15485980,39780.0,17890865,39325400
2013-09-26,232.0513458251953,66.11544036865234,78.55265045166016,41.95408248901367,21.92371368408203,235.5500030517578,74.43499755859375,85.23332977294922,52.349998474121094,28.57257080078125,246.5500030517578,75.9000015258789,88.33333587646484,52.70000076293945,28.72500991821289,233.8000030517578,74.01499938964844,80.33333587646484,51.900001525878906,27.643653869628906,245.60000610351562,75.19999694824219,80.66666412353516,52.0,27.700817108154297,3375492,11598130,18303.0,21406640,68765739
2013-09-27,232.44540405273438,65.11174011230469,77.96894073486328,40.99238967895508,21.00992202758789,235.9499969482422,73.30500030517578,84.5999984741211,51.150001525878906,27.381650924682617,239.0,75.06500244140625,85.13333129882812,52.849998474121094,28.867919921875,231.0,72.5250015258789,82.0,50.849998474121094,27.248266220092773,232.8000030517578,74.32499694824219,84.06666564941406,52.54999923706055,28.57257080078125,2406595,10523360,1131.0,15639185,55808392
2013-09-30,232.0020751953125,64.80973815917969,76.7401123046875,40.03068542480469,19.851234436035156,235.5,72.96500396728516,83.26666259765625,49.95000076293945,25.871562957763672,237.39999389648438,73.33999633789062,87.30000305175781,51.0,27.0958309173584,231.1999969482422,70.66999816894531,82.0999984741211,49.150001525878906,25.357084274291992,233.89999389648438,72.01000213623047,87.30000305175781,51.0,27.0958309173584,2573500,12293790,495.0,22082335,108973241
2013-10-01,229.04664611816406,66.61727905273438,75.23481750488281,41.31294631958008,20.15826416015625,232.5,75.0,81.63333129882812,51.54999923706055,26.271711349487305,235.4499969482422,75.6050033569336,84.63333129882812,52.20000076293945,26.533714294433594,228.60000610351562,71.63999938964844,81.06666564941406,49.150001525878906,25.61432456970215,234.60000610351562,73.0999984741211,84.63333129882812,49.95000076293945,26.128801345825195,1536311,14820480,615.0,20656610,64389735
2013-10-03,237.46966552734375,67.74089813232422,76.03353118896484,43.757266998291016,20.8966121673584,241.0500030517578,76.26499938964844,82.5,54.599998474121094,27.233976364135742,242.5,77.1500015258789,85.63333129882812,55.20000076293945,27.576961517333984,233.0,75.19999694824219,81.53333282470703,51.150001525878906,26.338403701782227,235.0,75.5,81.53333282470703,51.54999923706055,26.338403701782227,1302972,10014540,1600.0,50982890,68632796
2013-10-04,232.79022216796875,68.77124786376953,76.15642547607422,44.117897033691406,21.086681365966797,236.3000030517578,77.42500305175781,82.63333129882812,55.04999923706055,27.481687545776367,242.0,77.98999786376953,84.63333129882812,56.5,28.029510498046875,235.39999389648438,75.30999755859375,80.0,53.0,26.8814640045166,240.10000610351562,75.5250015258789,82.66666412353516,54.5,27.052955627441406,2038997,13942990,825.0,50730115,66615261
2013-10-07,237.12484741210938,69.93926239013672,75.97211456298828,45.11967086791992,21.96026611328125,240.6999969482422,78.73999786376953,82.43333435058594,56.29999923706055,28.620208740234375,241.5,79.38499450683594,84.0,56.5,28.753591537475586,234.25,76.40499877929688,81.46666717529297,54.5,27.286376953125,236.0,76.7249984741211,83.5,55.29999923706055,27.438814163208008,1447185,12117930,1932.0,31979905,75543929
2013-10-08,240.7206573486328,69.20648193359375,77.47740936279297,45.76080322265625,21.69709587097168,244.35000610351562,77.91500091552734,84.06666564941406,57.099998474121094,28.277223587036133,247.3000030517578,80.39500427246094,84.66666412353516,57.79999923706055,29.12039566040039,241.4499969482422,77.0999984741211,82.73332977294922,55.849998474121094,28.16765785217285,242.0,79.01000213623047,82.73332977294922,56.650001525878906,28.996538162231445,1536960,13764370,999.0,36788695,55973107
2013-10-09,245.5971221923828,70.29901123046875,78.0918197631836,46.2817268371582,22.168611526489258,249.3000030517578,79.14500427246094,84.73332977294922,57.75,28.891738891601562,250.0,79.30000305175781,86.0,58.0,29.05370330810547,243.10000610351562,76.30999755859375,84.66666412353516,56.29999923706055,27.819908142089844,244.5500030517578,76.99500274658203,84.66666412353516,56.95000076293945,27.819908142089844,1270584,9387620,868.0,19958545,58811719
2013-10-10,247.9614715576172,69.76607513427734,79.81218719482422,46.922855377197266,22.55971336364746,251.6999969482422,78.54499816894531,86.5999984741211,58.54999923706055,29.401451110839844,257.3500061035156,79.80000305175781,86.66666412353516,59.29999923706055,29.630109786987305,248.25,78.05999755859375,84.03333282470703,57.54999923706055,29.058467864990234,248.25,78.40499877929688,86.0,57.75,29.125158309936523,2703849,8464890,1081.0,26406810,62395563
2013-10-11,250.7198944091797,69.33971405029297,76.27931213378906,46.36186981201172,22.508541107177734,254.5,78.06500244140625,82.76666259765625,57.849998474121094,29.334760665893555,255.89999389648438,79.7750015258789,86.06666564941406,59.70000076293945,29.84447479248047,252.0,77.4000015258789,81.53333282470703,57.54999923706055,28.963193893432617,255.0,79.5,86.06666564941406,59.599998474121094,29.696800231933594,1535514,6937590,6957.0,19447695,51372801
2013-10-14,248.7003173828125,68.99775695800781,79.01346588134766,46.08137130737305,22.047990798950195,252.4499969482422,77.68000030517578,85.73333740234375,57.5,28.73453712463379,255.5,78.78499603271484,86.03333282470703,58.0,29.43956184387207,249.0,77.37000274658203,83.4000015258789,56.45000076293945,28.64879035949707,253.6999969482422,77.9800033569336,83.4000015258789,57.849998474121094,29.344287872314453,1023812,5733220,475.0,17353040,41135386
2013-10-15,247.61666870117188,70.0591812133789,78.03038024902344,46.08137130737305,22.6986141204834,251.35000610351562,78.875,84.66666412353516,57.5,29.58247184753418,257.5,79.69999694824219,85.33333587646484,58.95000076293945,29.84447479248047,249.0,77.08999633789062,83.76666259765625,57.0,28.653554916381836,253.10000610351562,77.70999908447266,84.73332977294922,57.95000076293945,28.867919921875,2603799,9291580,7503.0,26212235,82550567
2013-10-17,249.53770446777344,69.7483139038086,77.41596984863281,46.48208236694336,22.66937255859375,253.3000030517578,78.5250015258789,84.0,58.0,29.544363021850586,254.39999389648438,80.29000091552734,85.9000015258789,59.29999923706055,30.149349212646484,250.10000610351562,78.0999984741211,83.33333587646484,57.150001525878906,29.425270080566406,250.5,78.55500030517578,83.33333587646484,57.150001525878906,29.630109786987305,1588836,8734580,943.0,19430055,64457182
2013-10-18,252.04983520507812,72.0354995727539,78.64480590820312,47.684207916259766,24.043718338012695,255.85000610351562,81.0999984741211,85.33333587646484,59.5,31.335508346557617,259.29998779296875,81.79000091552734,85.33333587646484,59.650001525878906,31.440309524536133,252.14999389648438,78.0999984741211,83.33333587646484,57.650001525878906,29.611053466796875,254.0,78.0999984741211,83.33333587646484,58.099998474121094,29.80160140991211,2767220,11303760,34.0,30999280,137828613
2013-10-21,242.5924072265625,74.46481323242188,80.64165496826172,50.08844757080078,24.570058822631836,246.25,83.83499908447266,87.5,62.5,32.02147674560547,257.04998779296875,84.13999938964844,87.96666717529297,63.099998474121094,32.2501335144043,245.1999969482422,80.56999969482422,85.30000305175781,59.0,31.345035552978516,255.85000610351562,81.25499725341797,85.30000305175781,59.0,31.345035552978516,3886133,11208760,3681.0,39968570,75401309
2013-10-22,243.47903442382812,74.57139587402344,80.85668182373047,49.80795669555664,24.85150718688965,247.14999389648438,83.95500183105469,87.73332977294922,62.150001525878906,32.388282775878906,250.25,84.79000091552734,89.33333587646484,62.849998474121094,32.716976165771484,244.10000610351562,83.18499755859375,87.33333587646484,61.54999923706055,31.86903953552246,248.0,83.5,87.5,62.70000076293945,32.10722351074219,2030141,8909740,4939.0,21394015,61165286
2013-10-23,242.1983642578125,74.63358306884766,80.97956848144531,49.086673736572266,24.50426483154297,245.85000610351562,84.0250015258789,87.86666870117188,61.25,31.935731887817383,249.5,84.81999969482422,89.96666717529297,63.0,32.76461410522461,243.0500030517578,82.80500030517578,86.83333587646484,60.5,31.54511070251465,248.6999969482422,84.15499877929688,86.83333587646484,62.5,32.45973587036133,1689276,7605360,2358.0,21083835,70423543
2013-10-24,237.91297912597656,75.16651153564453,79.72002410888672,49.126747131347656,24.281299591064453,241.5,84.625,86.5,61.29999923706055,31.6451473236084,249.60000610351562,86.19999694824219,89.96666717529297,62.5,32.478790283203125,239.6999969482422,83.83499908447266,85.66666412353516,61.0,31.411727905273438,246.0,83.8499984741211,89.96666717529297,61.0,31.72612953186035,1918170,9904300,1668.0,12829380,52441144
2013-10-25,234.8097686767578,75.53512573242188,78.89056396484375,48.04484176635742,23.52833366394043,238.35000610351562,85.04000091552734,85.59999084472656,59.95000076293945,30.663827896118164,241.1999969482422,85.75,88.66666412353516,61.400001525878906,31.51652717590332,235.60000610351562,84.0,84.66666412353516,59.75,30.59237289428711,240.0,84.0,86.66666412353516,61.20000076293945,31.454599380493164,1479152,9174560,2917.0,8360850,57798301
2013-10-28,234.760498046875,76.31232452392578,79.50497436523438,47.844486236572266,22.830196380615234,238.3000030517578,85.91500091552734,86.26666259765625,59.70000076293945,29.753965377807617,241.1999969482422,86.37000274658203,86.5999984741211,60.900001525878906,31.192596435546875,236.25,85.19999694824219,85.03333282470703,59.349998474121094,29.663454055786133,238.0,85.20999908447266,85.13333129882812,60.099998474121094,30.963939666748047,932748,9583350,154.0,11210405,72387685
2013-10-29,236.87855529785156,76.60990142822266,77.90750122070312,49.5274543762207,23.820751190185547,240.4499969482422,86.25,84.53333282470703,61.79999923706055,31.044923782348633,241.9499969482422,87.58999633789062,86.5999984741211,61.95000076293945,31.178306579589844,237.1999969482422,84.5,82.80000305175781,59.25,29.410980224609375,237.3000030517578,85.9000015258789,84.66666412353516,59.849998474121094,29.630109786987305,1341720,17697490,44370.0,14515015,81784752
2013-10-30,236.48452758789062,75.40189361572266,76.86300659179688,49.00654220581055,23.875577926635742,240.0500030517578,84.88999938964844,83.4000015258789,61.150001525878906,31.116378784179688,243.3000030517578,86.4000015258789,85.30000305175781,62.20000076293945,31.4307804107666,236.60000610351562,84.2249984741211,82.80000305175781,60.95000076293945,30.597137451171875,239.3000030517578,86.05500030517578,83.46666717529297,62.0,31.2497615814209,1462460,8131080,2379.0,10092560,51901730
2013-10-31,236.2874755859375,76.51663208007812,76.86300659179688,49.447322845458984,24.48233413696289,239.85000610351562,86.14500427246094,83.4000015258789,61.70000076293945,31.907150268554688,242.0,87.05000305175781,85.0,62.25,32.2310791015625,236.0,84.27999877929688,82.66666412353516,60.75,30.882957458496094,240.5,84.5999984741211,82.69999694824219,60.75,31.02110481262207,2274271,14924560,2035.0,13559740,65695132
2013-11-01,244.2671661376953,76.86302947998047,73.72950744628906,49.567527770996094,24.573713302612305,247.9499969482422,86.53499603271484,80.0,61.849998474121094,32.026241302490234,250.0,88.5999984741211,85.4000015258789,62.650001525878906,32.564537048339844,240.0,85.5,79.43333435058594,61.20000076293945,31.683256149291992,240.0,85.5,85.4000015258789,61.599998474121094,31.916677474975586,2402977,11476050,8059.0,19582600,47639513
2013-11-05,244.7104949951172,77.00514221191406,76.80155181884766,50.32886505126953,24.778404235839844,248.39999389648438,86.69499969482422,83.33333587646484,62.79999923706055,32.293006896972656,252.0,87.49500274658203,83.9000015258789,63.349998474121094,32.85512161254883,245.10000610351562,84.61500549316406,83.30000305175781,60.75,31.597509384155273,252.0,85.72000122070312,83.53333282470703,61.0,32.335880279541016,1105282,7785270,1095.0,19394605,46777743
2013-11-06,239.7355194091797,76.725341796875,80.0272216796875,51.2504997253418,24.365367889404297,243.35000610351562,86.37999725341797,86.83333587646484,63.95000076293945,31.754711151123047,249.8000030517578,87.44999694824219,88.66666412353516,64.3499984741211,32.55501174926758,242.3000030517578,85.69999694824219,80.0,62.54999923706055,31.668964385986328,248.0,86.32499694824219,83.5,62.900001525878906,32.421627044677734,1199688,5796760,271486.0,29921150,45522485
2013-11-07,237.12484741210938,77.236083984375,79.87361907958984,52.49269104003906,25.279163360595703,240.6999969482422,86.95500183105469,86.66666412353516,65.5,32.94563293457031,245.75,88.5,87.46666717529297,67.0,33.33625411987305,239.0,86.1050033569336,83.36666870117188,64.0,31.654674530029297,243.0,86.1050033569336,86.83333587646484,64.0,31.654674530029297,1956537,9543140,2833.0,40946925,102722542
2013-11-08,236.92782592773438,76.95629119873047,79.87361907958984,52.973541259765625,26.006540298461914,240.5,86.63999938964844,86.66666412353516,66.0999984741211,33.89360427856445,242.4499969482422,87.84500122070312,86.66666412353516,67.19999694824219,33.99840545654297,238.0,85.91500091552734,86.66666412353516,65.25,32.92181396484375,240.6999969482422,86.30000305175781,86.66666412353516,65.44999694824219,32.95515823364258,1208440,9859210,1260.0,31210365,82459713
2013-11-11,233.135009765625,76.07695770263672,77.6924819946289,52.172122955322266,26.375715255737305,236.64999389648438,85.6500015258789,84.30000305175781,65.0999984741211,34.37473678588867,243.39999389648438,86.98999786376953,89.5999984741211,67.8499984741211,34.82728576660156,235.1999969482422,84.86500549316406,83.66666412353516,63.5,33.56014633178711,240.0,86.0,89.5999984741211,66.44999694824219,33.89836883544922,1636563,7703870,559.0,85415075,79422609
2013-11-12,232.29763793945312,74.3315658569336,76.43291473388672,50.809722900390625,25.765295028686523,235.8000030517578,83.68499755859375,82.93333435058594,63.400001525878906,33.579200744628906,239.1999969482422,86.15499877929688,84.93333435058594,64.80000305175781,34.63197708129883,232.6999969482422,83.20500183105469,81.0999984741211,62.900001525878906,33.355308532714844,235.1999969482422,85.3550033569336,82.80000305175781,64.80000305175781,34.48906707763672,1469348,6526170,1113.0,43035545,79432601
2013-11-13,232.10060119628906,73.99405670166016,78.12254333496094,51.41078186035156,26.152746200561523,235.60000610351562,83.30500030517578,84.76666259765625,64.1500015258789,34.08415222167969,238.8000030517578,84.11000061035156,85.0,65.3499984741211,34.67008590698242,233.3000030517578,82.54000091552734,82.43333435058594,62.0,33.37436294555664,233.3000030517578,83.22000122070312,85.0,63.25,33.37436294555664,1082998,6143940,10.0,29633860,85701532
2013-11-14,235.10531616210938,76.81416320800781,75.4805908203125,51.49092483520508,27.439367294311523,238.64999389648438,86.4800033569336,81.9000015258789,64.25,35.76096725463867,241.8000030517578,87.44000244140625,87.0,65.25,35.90388107299805,237.0,84.33999633789062,81.33333587646484,63.5,34.212772369384766,238.60000610351562,84.5999984741211,86.96666717529297,65.0,35.060707092285156,2073404,9110380,1881.0,27490235,176187051
2013-11-18,241.3117218017578,77.50700378417969,75.23481750488281,52.893394470214844,28.276403427124023,244.9499969482422,87.26000213623047,81.63333129882812,66.0,36.85185241699219,246.39999389648438,87.80000305175781,84.66666412353516,66.5999984741211,36.96141815185547,239.6999969482422,86.64500427246094,80.66666412353516,64.19999694824219,36.046791076660156,241.10000610351562,87.5,82.06666564941406,65.0,36.10871887207031,2284477,5743530,4230.0,21605330,77526786
2013-11-19,251.5080108642578,78.81269073486328,75.14265441894531,52.57284164428711,28.01688575744629,255.3000030517578,88.7300033569336,81.53333282470703,65.5999984741211,36.51362991333008,257.95001220703125,89.56999969482422,82.0,67.19999694824219,37.30440139770508,245.10000610351562,87.15499877929688,80.66666412353516,64.9000015258789,36.223045349121094,245.10000610351562,87.30999755859375,81.13333129882812,65.5,36.9757080078125,4961892,7074150,2395.0,21399025,100230794
2013-11-20,248.7003173828125,79.57656860351562,78.70626068115234,52.252262115478516,28.144813537597656,252.4499969482422,89.58999633789062,85.40000915527344,65.19999694824219,36.68035888671875,260.1499938964844,90.9000015258789,85.66666412353516,66.5999984741211,37.04716491699219,251.0500030517578,88.5,81.66666412353516,64.69999694824219,36.146827697753906,255.5,88.58999633789062,81.66666412353516,65.1500015258789,36.47075653076172,4196127,12772210,1626.0,15124970,75917957
2013-11-21,242.1490936279297,78.92816925048828,77.38525390625,51.29056930541992,27.96936798095703,245.8000030517578,88.86000061035156,83.96666717529297,64.0,36.45170211791992,254.60000610351562,90.1500015258789,85.66666412353516,65.5,36.670833587646484,245.0,88.43000030517578,82.66666412353516,63.79999923706055,35.91817092895508,251.10000610351562,89.32499694824219,85.66666412353516,64.5,36.485050201416016,2366906,8689280,486.0,19768510,66459142
2013-11-22,244.95677185058594,77.68020629882812,75.1119384765625,52.33241653442383,28.68943977355957,248.64999389648438,87.45500183105469,81.5,65.30000305175781,37.3901481628418,250.89999389648438,89.73999786376953,85.0,66.0999984741211,37.68073272705078,245.10000610351562,86.7249984741211,81.19999694824219,63.900001525878906,36.54697799682617,245.10000610351562,89.4000015258789,82.66666412353516,64.05000305175781,36.575557708740234,1493228,6465290,5908.0,17792820,79927155
2013-11-25,247.76443481445312,78.83489990234375,76.15642547607422,53.254032135009766,29.09150505065918,251.5,88.75499725341797,82.63333129882812,66.44999694824219,37.914154052734375,254.60000610351562,89.0999984741211,86.0,66.6500015258789,38.014190673828125,248.14999389648438,87.375,82.06666564941406,65.5,37.475894927978516,248.14999389648438,87.80000305175781,83.83333587646484,65.5,37.5473518371582,2186979,5100860,3255.0,14834315,49985607
2013-11-26,246.38523864746094,79.10137176513672,78.49119567871094,52.973541259765625,28.638263702392578,250.10000610351562,89.05500030517578,85.16666412353516,66.0999984741211,37.323455810546875,253.35000610351562,89.54000091552734,85.66666412353516,66.69999694824219,37.914154052734375,249.25,88.03499603271484,83.33333587646484,65.9000015258789,37.109092712402344,251.8000030517578,88.03499603271484,83.86666870117188,66.1500015258789,37.7474250793457,1644242,6106120,2805.0,10742825,51448488
2013-11-27,247.0255889892578,81.68612670898438,79.1977767944336,53.81502914428711,28.857574462890625,250.75,91.96500396728516,85.93333435058594,67.1500015258789,37.60927963256836,251.60000610351562,92.48999786376953,86.0,67.55000305175781,37.72360610961914,248.3000030517578,88.8499984741211,84.66666412353516,65.55000305175781,36.95188903808594,248.60000610351562,88.8499984741211,84.66666412353516,65.55000305175781,37.34727478027344,1011772,8655560,1600.0,11106530,43076678
2013-11-28,250.91690063476562,81.2730941772461,80.15010833740234,54.295867919921875,29.307159423828125,254.6999969482422,91.5,86.96666717529297,67.75,38.19520950317383,257.6000061035156,93.34500122070312,87.56666564941406,68.75,38.461978912353516,250.5500030517578,91.03499603271484,85.33333587646484,67.0999984741211,37.68073272705078,251.5500030517578,93.0,86.0,67.30000305175781,37.718841552734375,4082939,8841820,4999.0,22756885,48652825
2013-11-29,254.31564331054688,81.58841705322266,78.58336639404297,54.53630828857422,29.28523063659668,258.1499938964844,91.8550033569336,85.26666259765625,68.05000305175781,38.166629791259766,259.1000061035156,92.9000015258789,86.63333129882812,68.75,38.62394332885742,253.6999969482422,91.19999694824219,84.73332977294922,67.75,37.97608184814453,255.5,91.9000015258789,85.36666870117188,68.0,38.300010681152344,1935518,4435770,682.0,8857115,37258543
2013-12-02,264.4134521484375,82.95629119873047,79.84291076660156,54.856868743896484,29.84813117980957,268.3999938964844,93.39500427246094,86.63333129882812,68.44999694824219,38.900238037109375,270.8999938964844,94.0,88.66666412353516,69.44999694824219,39.05267333984375,256.75,91.19999694824219,84.13333129882812,67.5999984741211,37.728370666503906,258.45001220703125,91.5250015258789,88.66666412353516,67.5999984741211,38.11899185180664,6806928,8022250,382.0,20402775,62151393
2013-12-03,271.26019287109375,82.89411163330078,79.75074005126953,55.13736343383789,29.957782745361328,275.3500061035156,93.32499694824219,86.53333282470703,68.80000305175781,39.043148040771484,283.6499938964844,94.32499694824219,89.0,69.25,39.22416687011719,269.54998779296875,92.58000183105469,84.66666412353516,68.0999984741211,38.595359802246094,269.8500061035156,93.0250015258789,85.13333129882812,68.0999984741211,38.77638244628906,8308097,7793290,9639.0,15506395,60552021
2013-12-04,274.5604553222656,82.75643920898438,79.41281127929688,55.217506408691406,30.261159896850586,278.70001220703125,93.16999816894531,86.16666412353516,68.9000015258789,39.438533782958984,282.8999938964844,94.19000244140625,86.16666412353516,69.94999694824219,39.605262756347656,274.0,92.83000183105469,84.80000305175781,68.4000015258789,38.87165451049805,274.95001220703125,93.19999694824219,85.0999984741211,68.5999984741211,38.96692657470703,5964784,5742100,195.0,17035155,44197439
2013-12-05,277.86065673828125,82.82305145263672,82.2391128540039,56.21927261352539,30.8057861328125,282.04998779296875,93.24500274658203,89.23332977294922,70.1500015258789,40.14832305908203,286.70001220703125,94.68000030517578,90.30000305175781,70.75,40.23406982421875,280.5,92.91000366210938,85.33333587646484,69.4000015258789,39.66242599487305,283.3999938964844,94.5,87.96666717529297,69.94999694824219,39.933956146240234,4639225,3876070,5400.0,21667580,58430228
2013-12-06,279.28912353515625,82.3434066772461,79.90434265136719,56.09906005859375,30.90081787109375,283.5,92.70500183105469,86.69999694824219,70.0,40.272178649902344,286.0,93.625,89.93333435058594,70.5999984741211,40.396034240722656,282.1000061035156,92.11000061035156,84.66666412353516,69.8499984741211,39.82439041137695,284.0,93.19999694824219,89.93333435058594,70.0999984741211,40.11021041870117,2053291,3647460,2244.0,12838595,43622821
2013-12-09,261.8520202636719,82.67205810546875,81.71686553955078,56.57990646362305,30.77288818359375,265.79998779296875,93.07499694824219,88.66666412353516,70.5999984741211,40.10544967651367,290.0,94.82499694824219,90.80000305175781,71.55000305175781,41.15345764160156,264.6000061035156,92.09500122070312,88.53333282470703,69.55000305175781,40.01017379760742,289.5,94.82499694824219,88.53333282470703,71.4000015258789,40.967674255371094,5072815,5285470,9127.0,15763510,52664753
2013-12-10,262.5909118652344,84.38634490966797,82.91497802734375,57.50153732299805,30.944679260253906,266.54998779296875,95.00499725341797,89.96666717529297,71.75,40.329341888427734,268.5,95.4000015258789,90.33333587646484,72.25,40.48177719116211,260.20001220703125,92.82499694824219,88.0,69.69999694824219,39.781517028808594,268.0,93.11000061035156,88.0,70.6500015258789,40.01493835449219,2684482,7635480,14562.0,21321830,50035957
2013-12-11,263.03424072265625,83.58695220947266,80.18083953857422,56.459686279296875,30.575504302978516,267.0,94.1050033569336,87.0,70.44999694824219,39.848209381103516,273.3500061035156,94.94999694824219,89.9000015258789,71.9000015258789,40.47701644897461,263.45001220703125,93.50499725341797,86.16666412353516,69.75,39.63384246826172,268.6499938964844,94.5999984741211,88.0,71.9000015258789,40.200721740722656,2983846,4929040,256.0,29763425,70370464
2013-12-12,258.4532775878906,82.7386703491211,78.64480590820312,55.65828323364258,30.173439025878906,262.3500061035156,93.1500015258789,85.33333587646484,69.44999694824219,39.32420349121094,269.3999938964844,94.0199966430664,88.9000015258789,70.30000305175781,39.75293731689453,261.25,92.86000061035156,85.33333587646484,69.0,39.20511245727539,264.54998779296875,93.33999633789062,85.33333587646484,69.9000015258789,39.5290412902832,2445252,3336530,979.0,29834385,61483150
2013-12-13,255.94114685058594,81.85488891601562,80.45731353759766,55.33771896362305,30.34888458251953,259.79998779296875,92.15499877929688,87.30000305175781,69.05000305175781,39.552860260009766,262.0,93.4000015258789,87.33333587646484,69.5999984741211,39.695770263671875,255.5,91.80000305175781,85.33333587646484,68.6500015258789,38.97645568847656,261.0,92.5,86.66666412353516,69.0,39.05267333984375,2284543,5013050,379.0,21154130,64458694
